coop_efficiency,cost_rate,sociality,res_mean,res_var_range,res_sd,pop_size_mean,pop_size_sd,pop_size_ub,pop_size_lb,coop_prop_mean,coop_prop_sd,coop_prop_ub,coop_prop_lb,coop_deg_mean,coop_deg_sd,coop_deg_ub,coop_deg_lb,range_size_mean,range_size_sd,range_size_ub,range_size_lb
0.0,0.0,Nonsocial,15.0,6.0,3.2476707353116927,2147.5,321.7335854398791,2593.39181,1701.60819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,1.0,520.3859038352815,517.6140961647185
0.0,0.0,Nonsocial,15.0,8.0,1.3328962825366433,2069.5,311.8340905032675,2501.672062,1637.327938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.5,1.5,524.5788557529222,520.4211442470778
0.0,0.0,Nonsocial,15.0,10.0,3.00873935394876,1921.0,404.4650788387052,2481.549704,1360.450296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,8.0,527.0872306822521,504.9127693177479
0.0,0.0,Nonsocial,15.0,12.0,5.426266728147448,1852.5,491.4392129246505,2533.58749,1171.41251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,8.0,522.0872306822521,499.9127693177479
0.0,0.0,Nonsocial,15.0,14.0,0.6298200100028597,2632.5,137.88582233137677,2823.59649,2441.40351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,1.0,527.3859038352815,524.6140961647185
0.0,0.0,Nonsocial,15.0,16.0,0.09079251070435213,1824.5,82.73149339882606,1939.157894,1709.842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,5.0,524.9295191764076,511.07048082359245
0.0,0.0,Nonsocial,15.0,18.0,5.2681576518741355,2663.5,181.7264427649427,2915.3553739999998,2411.6446260000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,528.0,528.0
0.0,0.0,Nonsocial,15.0,20.0,0.2720734761971489,1524.5,92.63098833543772,1652.877642,1396.122358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.5,0.5,505.19295191764076,503.80704808235924
0.0,0.0,Nonsocial,15.0,22.0,2.8383266196828023,1985.0,476.589970519733,2645.5078679999997,1324.492132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.5,2.5,523.9647595882037,517.0352404117963
0.0,0.0,Nonsocial,15.0,24.0,0.4009931845430795,903.0,347.8965363437814,1385.151144,420.848856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.5,56.5,503.80356669340534,347.19643330659466
0.0,0.0,Nonsocial,15.0,26.0,17.32121700126755,2112.0,1714.0268375961912,4487.476368,-263.4763680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,46.0,546.7515764229495,419.2484235770505
0.0,0.0,Nonsocial,15.0,28.0,7.328214263911775,1833.5,543.765114732455,2587.106158,1079.893842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.5,12.5,526.8237979410188,492.1762020589811
0.0,0.0,Nonsocial,15.0,30.0,17.3325094965631,1494.0,905.0966799187809,2748.37696,239.62303999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.5,44.5,534.1727206700273,410.8272793299728
